W_REGN,W_PROV,SEQ_NO,FSIZE,TOINC,COFFEE,COCOA,FOOD_OUTSIDE,TOTEX
13,75,115064,4.0,854000.0,882.0,1760.0,5200.0,562063.0
13,75,115065,8.0,1092212.0,3684.0,1699.0,4500.0,837327.0
13,75,115066,2.0,6800000.0,4884.0,600.0,62500.0,1319326.0
13,75,115067,7.0,370240.0,3432.0,3900.0,18000.0,295999.0
13,75,115068,4.0,760160.0,2205.0,700.0,22600.0,608764.0
13,75,115069,5.5,1390500.0,1623.0,2100.0,29100.0,984390.0
13,75,115070,2.0,194130.0,1810.0,162.0,5160.0,162045.0
13,75,115071,2.0,476600.0,4587.0,0.0,44000.0,372310.9
13,75,115072,3.0,312000.0,2262.0,0.0,52000.0,304029.0
13,75,115073,1.0,232400.0,4745.0,0.0,26400.0,199377.0
13,75,115074,8.0,605010.0,3042.0,1170.0,21900.0,440966.0
13,75,115075,7.5,291020.0,9852.0,0.0,25200.0,242569.0
13,75,115076,3.5,198660.0,642.0,0.0,9360.0,202388.0
13,75,115077,4.0,439480.0,2824.0,1440.0,15300.0,372007.5
13,75,115078,5.0,211698.0,3160.0,0.0,11700.0,193634.0
13,75,115079,2.5,342020.0,2916.0,0.0,2000.0,247136.5
13,75,115080,5.5,730600.0,3562.0,1560.0,51900.0,519541.25
13,75,115081,2.5,142200.0,2886.0,0.0,3250.0,187541.0
13,75,115082,7.5,323530.0,4878.0,0.0,22500.0,311768.0
13,75,115083,6.0,242100.0,3738.0,2270.0,2100.0,201402.75
13,75,115084,6.5,350190.0,6682.0,630.0,32500.0,300274.5
13,75,115085,6.0,395900.0,3874.0,330.0,12600.0,331662.5
13,75,115086,5.0,172165.0,3384.0,0.0,8450.0,170317.84
13,75,115087,4.0,391780.0,3978.0,0.0,28600.0,386247.0
13,75,115088,3.5,315800.0,3632.0,90.0,28400.0,270829.0
13,75,115089,6.5,422625.0,5576.0,0.0,31700.0,316778.0
13,75,115090,5.5,304390.0,3055.0,2945.0,7400.0,298982.5
13,75,115091,2.0,289900.0,2704.0,0.0,7800.0,269568.0
13,75,115092,2.0,127300.0,7466.0,0.0,7700.0,129162.0
13,75,115093,2.0,180650.0,1638.0,0.0,5050.0,178501.0
13,75,115094,3.0,271940.0,3666.0,0.0,6000.0,228646.0
13,75,115095,2.5,369860.0,3462.0,0.0,12000.0,266654.0
13,75,115096,4.5,337760.0,4745.0,0.0,4500.0,274753.0
13,75,115097,4.5,450900.0,2496.0,0.0,38300.0,453122.0
13,75,115098,2.0,365500.0,4950.0,0.0,48600.0,252297.0
13,75,115099,4.0,231200.0,2910.0,450.0,23100.0,219338.0
13,75,115100,6.5,481200.0,4290.0,0.0,17100.0,309916.0
13,75,115101,3.5,254450.0,1040.0,0.0,250.0,178365.0
13,75,115102,3.5,345999.0,3276.0,630.0,11000.0,286465.0
13,75,115103,4.5,244900.0,826.0,0.0,16900.0,216310.0
13,75,115104,2.5,301900.0,2340.0,0.0,36900.0,221604.0
13,75,115105,3.0,530820.0,3150.0,330.0,31500.0,410627.5
13,75,115106,6.0,432640.0,2860.0,0.0,29500.0,337125.0
13,75,115107,5.0,247820.0,4901.0,4914.0,9100.0,223120.65
13,75,115108,2.0,163070.0,2278.0,510.0,4500.0,146972.37
13,75,115109,4.5,350698.5,4085.0,2111.0,10400.0,244291.6
13,75,115110,3.0,151471.5,2912.0,780.0,7400.0,140384.95
13,75,115111,4.0,286779.26,701.76001,312.0,15600.0,264038.28
13,75,115112,5.0,282220.0,4706.0,1040.0,2600.0,247804.35
13,75,115113,6.0,483365.0,8294.0,624.0,36000.0,316642.9
13,75,115114,6.5,349820.0,2522.0,360.0,9000.0,265233.65
13,75,115115,3.0,340340.0,3332.0,741.0,48000.0,277556.0
13,75,115116,5.0,297000.0,1326.0,630.0,24700.0,286302.0
13,75,115117,4.0,336340.0,1352.0,520.0,31500.0,319083.0
13,75,115118,9.0,421150.0,6612.0,780.0,30500.0,383007.0
13,75,115119,4.0,430400.0,1352.0,520.0,43500.0,379786.0
13,75,115120,2.0,172408.0,1144.0,260.0,12000.0,159126.0
13,75,115121,2.5,364760.0,1628.0,0.0,28100.0,227086.0
13,75,115122,4.0,397520.0,2782.0,640.0,42900.0,291514.0
13,75,115123,5.0,576050.0,1648.0,60.0,83200.0,381353.0
13,75,115124,5.0,314500.0,1248.0,440.0,39000.0,291904.0
13,75,115125,6.0,836828.0,1316.0,0.0,50500.0,565871.0
13,75,115126,4.0,282215.0,894.0,220.0,15000.0,258859.0
13,75,115127,1.0,166031.0,617.0,0.0,9000.0,121261.0
13,75,115128,5.0,828040.0,681.0,0.0,64400.0,608730.0
13,75,115129,8.0,694080.0,2042.0,1280.0,43800.0,492484.0
13,75,115130,3.0,403493.0,1586.0,60.0,13000.0,334979.48
13,75,115131,5.0,963406.0,1900.0,0.0,27550.0,706254.0
13,75,115132,8.0,342880.0,1196.0,314.0,42000.0,309172.0
13,75,115133,5.0,872200.0,446.0,40.0,25000.0,608971.5
13,75,115134,3.5,357900.0,1417.0,0.0,21000.0,240407.0
13,75,115135,3.0,97429.0,1052.0,0.0,15000.0,95701.0
13,75,115136,6.5,302160.0,135.0,130.0,45000.0,371237.0
13,75,115137,8.0,1352196.0,2736.0,180.0,39000.0,1076184.0
13,75,115138,5.0,282450.0,2020.0,610.0,26800.0,264139.0
13,75,115139,3.5,330200.0,333.0,380.0,18000.0,290315.0
13,75,115140,1.5,320050.0,1638.0,0.0,4000.0,222495.0
13,75,115141,1.5,208300.0,1110.0,0.0,2000.0,173014.0
13,75,115142,4.0,383970.0,830.0,1080.0,8000.0,215688.0
13,75,115143,5.0,218020.0,1565.0,1080.0,19000.0,208843.0
13,75,115144,4.0,618180.0,3160.0,600.0,33000.0,333412.0
13,75,115145,6.0,383560.0,1230.0,900.0,19000.0,289641.5
13,75,115146,3.0,264300.0,720.0,0.0,13800.0,211497.0
13,75,115147,4.5,300940.0,1355.0,0.0,0.0,249024.0
13,75,115148,7.0,555640.0,1860.0,720.0,25000.0,447817.0
13,75,115149,4.0,255300.0,970.0,650.0,18000.0,232827.76
13,75,115150,5.0,251020.0,1560.0,0.0,9000.0,224193.0
13,75,115151,8.0,590880.0,2665.0,270.0,44500.0,373806.0
13,75,115152,9.0,436544.0,4407.0,3900.0,0.0,366991.0
13,75,115153,6.0,1094400.0,5408.0,0.0,32000.0,708950.0
13,75,115154,6.5,529192.0,4163.899902,0.0,27000.0,470939.9
13,75,115155,3.0,365000.0,3835.0,3900.0,6600.0,282605.0
13,75,115156,5.0,304000.0,1368.0,2184.0,0.0,281408.0
13,75,115157,9.0,599020.0,5046.0,4860.0,17000.0,474051.0
13,75,115158,5.0,519848.0,7176.0,0.0,1500.0,509814.5
13,75,115159,2.0,524000.0,1740.0,0.0,66400.0,461046.0
13,75,115160,6.0,1075200.0,2860.0,2210.0,39000.0,798922.0
13,75,115161,3.0,344000.0,4190.0,504.0,25000.0,338935.0
13,75,115162,4.5,320672.0,6950.0,1170.0,24000.0,304586.0
13,75,115163,5.5,355000.0,6040.0,910.0,33600.0,351822.0
13,75,115164,2.0,363632.0,1230.0,1170.0,9000.0,338245.0
13,75,115165,4.0,208136.0,1230.0,900.0,6000.0,212615.0
13,75,115166,4.0,290052.0,6495.0,1300.0,15000.0,298832.0
13,75,115167,1.5,300136.0,1365.0,1300.0,31500.0,282548.5
13,75,115168,2.0,225400.0,3488.0,1430.0,12000.0,225917.0
13,75,115169,7.5,361880.0,6248.0,2015.0,30000.0,364135.0
13,75,115170,2.5,335000.0,1560.0,0.0,19200.0,255465.0
13,75,115171,5.0,218000.0,4420.0,0.0,34500.0,253911.0
13,75,115172,5.0,327760.0,6588.0,330.0,15000.0,296770.1
13,75,115173,5.5,314516.0,990.0,1170.0,19200.0,322121.0
13,75,115174,3.0,486496.0,6495.0,1340.0,42900.0,437588.0
13,75,115175,3.5,239600.0,1872.0,0.0,32000.0,222343.0
13,75,115176,4.0,344200.0,2340.0,600.0,52300.0,317727.0
13,75,115177,5.5,397279.0,3588.0,0.0,15600.0,345319.0
13,75,115178,1.0,246390.0,2790.0,0.0,28600.0,166625.0
13,75,115179,2.5,292560.0,5914.0,520.0,25200.0,221477.0
13,75,115180,1.0,179370.0,5584.0,520.0,4500.0,155355.0
13,75,115181,3.0,287100.0,2534.0,0.0,9000.0,251126.5
13,75,115182,5.0,324760.0,4900.0,1810.0,10200.0,270041.0
13,75,115183,2.0,428200.0,2580.0,0.0,31000.0,401466.5
13,75,115184,5.0,365809.0,1930.0,0.0,24000.0,340713.0
13,75,115185,6.0,257710.0,5304.0,3140.0,5400.0,243313.0
13,75,115186,7.5,564020.0,4046.0,3780.0,61800.0,545216.0
13,75,115187,3.0,431000.0,168.0,200.0,17500.0,305459.0
13,75,115188,4.0,226080.0,3484.0,234.0,3600.0,233226.0
13,75,115189,2.0,181446.0,3196.0,300.0,4600.0,178116.0
13,75,115190,4.0,283920.0,688.0,300.0,5400.0,261117.0
13,75,115191,5.0,584880.0,3146.0,2420.0,46400.0,427345.0
13,75,115192,3.0,400260.0,728.0,0.0,39800.0,330230.5
13,75,115193,6.0,421660.0,11692.0,0.0,8800.0,324338.0
13,75,115194,2.0,420150.0,4745.0,0.0,9500.0,349461.5
13,75,115195,3.5,329286.0,1140.0,0.0,11520.0,272446.0
13,75,115196,9.5,1480715.0,5884.0,702.0,105900.0,853945.0
13,75,115197,1.5,274160.0,4824.0,0.0,31320.0,267746.0
13,75,115198,3.5,238090.0,3510.0,0.0,4200.0,233527.5
13,75,115199,3.0,328080.0,1808.0,0.0,26400.0,297227.0
13,75,115200,5.0,480970.0,6244.0,0.0,69600.0,412149.0
13,75,115201,5.0,396920.0,1950.0,0.0,33200.0,364163.0
13,75,115202,4.0,445100.0,2412.0,1014.0,24100.0,407989.0
13,75,115203,4.0,314400.0,1704.0,0.0,12520.0,294005.0
13,75,115204,4.0,249540.0,1983.0,0.0,13900.0,182803.0
13,75,115205,3.5,262840.0,780.0,0.0,14900.0,265558.0
13,75,115206,5.0,345380.0,1320.0,0.0,5400.0,341570.5
13,75,115207,3.5,233200.0,6170.0,0.0,29600.0,232492.0
13,75,115208,4.5,447600.0,1850.0,0.0,31850.0,416256.0
13,75,115209,7.0,493690.0,975.0,1843.0,57700.0,420142.5
13,75,115210,3.0,150480.0,689.0,0.0,9180.0,147469.5
13,75,115211,3.5,544900.0,744.0,690.0,16800.0,401334.5
13,75,115212,5.0,372525.0,1586.0,1915.0,2000.0,302328.0
13,75,115213,5.0,489561.0,2210.0,736.0,38000.0,416602.0
13,75,115214,11.0,2710900.0,9420.0,3640.0,94500.0,1474529.0
13,75,115215,5.0,457198.0,2344.0,956.0,6500.0,321588.0
13,75,115216,9.5,898390.0,1690.0,3010.0,92800.0,701605.5
13,75,115217,4.0,379820.0,2665.0,368.0,15600.0,361628.0
13,75,115218,5.0,463710.0,1300.0,702.0,15900.0,538035.0
13,75,115219,2.0,248228.0,2665.0,0.0,28500.0,229968.0
13,75,115220,5.0,304530.0,1612.0,260.0,13800.0,278370.5
13,75,115221,3.0,686660.0,6937.0,702.0,42000.0,457936.5
13,75,115222,5.0,348790.0,2418.0,0.0,67900.0,333796.0
13,75,115223,5.0,421650.0,4550.0,522.0,50800.0,376595.0
13,75,115224,2.0,380400.0,2760.0,0.0,42000.0,408696.0
13,75,115225,3.0,312400.0,1612.0,2405.0,10600.0,310434.0
13,75,115226,5.0,430120.0,3860.0,0.0,17600.0,382134.5
13,75,115227,5.0,497480.0,1950.0,1105.0,2000.0,508137.0
13,75,115228,4.5,759300.0,3224.0,3640.0,71000.0,709908.0
13,75,115229,3.5,220500.0,2054.0,0.0,11800.0,225828.0
13,75,115230,5.5,491300.0,1992.0,0.0,21360.0,492460.0
13,75,115231,5.0,427440.0,3276.0,715.0,42800.0,397693.5
13,75,115232,5.0,530000.0,3692.0,1950.0,71800.0,479136.0
13,75,115233,4.5,763920.0,5902.0,0.0,88200.0,628053.0
13,75,115234,4.0,394528.0,3192.0,0.0,11800.0,302915.5
13,75,115235,5.0,524416.0,5514.0,0.0,16400.0,338217.0
13,75,115236,2.0,401540.0,3384.0,0.0,21000.0,267818.5
13,75,115237,3.0,528340.0,3124.0,0.0,93150.0,518882.0
13,75,115238,3.0,269680.0,3314.0,0.0,3900.0,232457.0
13,75,115239,3.5,307310.0,3410.0,0.0,6000.0,248460.0
13,75,115240,4.5,942960.0,4170.0,2470.0,63600.0,662759.0
13,75,115241,2.0,292135.0,1040.0,0.0,3000.0,184917.0
13,75,115242,3.0,582820.0,4926.0,0.0,22000.0,311583.0
13,75,115243,6.0,445830.0,1846.0,0.0,28000.0,342588.0
13,75,115244,4.0,582670.0,2717.0,0.0,25000.0,367426.0
13,75,115245,7.0,650800.0,2548.0,0.0,15400.0,620896.0
13,75,115246,4.0,518250.0,3676.0,0.0,24000.0,483479.0
13,75,115247,4.5,340440.0,1323.0,780.0,13100.0,331822.75
13,75,115248,4.5,477640.0,1222.0,0.0,9600.0,419781.0
13,75,115249,3.5,612821.0,12579.0,0.0,32500.0,547559.8
13,75,115250,2.0,289600.0,416.0,0.0,15800.0,269466.3
13,75,115251,2.0,200454.0,814.0,0.0,6000.0,189769.7
13,75,115252,3.0,329100.0,1620.0,0.0,6000.0,303788.48
13,75,115253,4.0,433880.0,780.0,0.0,12600.0,373872.0
13,75,115254,2.0,172900.0,1086.0,0.0,5000.0,157141.25
13,75,115255,2.0,371852.0,5980.0,0.0,7500.0,281676.87
13,75,115256,4.0,432760.0,3068.0,0.0,37000.0,353966.34
13,75,115257,3.0,465240.0,1898.0,0.0,27500.0,391999.0
13,75,115258,6.0,1164920.0,7489.5,0.0,147500.0,1035834.9
13,75,115259,4.0,377540.0,2682.0,642.0,7800.0,251235.5
13,75,115260,2.0,295600.0,2860.0,216.0,6500.0,235692.7
13,75,115261,4.0,251050.0,3304.0,3939.0,2600.0,257738.5
13,75,115262,9.0,570500.0,10348.0,0.0,62500.0,459066.6
13,75,115263,4.0,262670.0,6494.0,0.0,26840.0,239198.0
13,75,115264,6.5,501240.0,2704.0,2600.0,44700.0,393210.5
13,75,115265,4.5,367900.0,3380.0,4416.0,74900.0,271500.0
13,75,115266,4.0,272000.0,5400.0,520.0,15360.0,182763.0
13,75,115267,4.0,258500.0,2480.0,0.0,22000.0,240250.0
13,75,115268,5.0,344380.0,1014.0,0.0,1100.0,283042.5
13,75,115269,4.0,361260.0,6534.0,1820.0,24000.0,248018.0
13,75,115270,5.0,248800.0,1500.0,0.0,2000.0,206989.0
13,75,115271,8.5,492720.0,1790.0,936.0,39000.0,320415.0
13,75,115272,4.0,208200.0,1314.0,936.0,0.0,194500.0
13,75,115273,5.0,240420.0,565.0,0.0,0.0,206185.5
13,75,115274,5.5,223740.0,260.0,1080.0,0.0,172867.0
13,75,115275,4.0,283740.0,1300.0,0.0,6000.0,197414.0
13,75,115276,3.5,204820.0,715.0,0.0,3000.0,160823.0
13,75,115277,5.0,245940.0,1940.0,900.0,500.0,224785.0
13,75,115278,4.0,263340.0,1495.0,0.0,10500.0,205699.0
13,75,115279,2.0,129200.0,1110.0,0.0,0.0,116642.0
13,75,115280,3.0,379180.0,720.0,0.0,7800.0,206706.5
13,75,115281,3.0,235940.0,330.0,0.0,3000.0,194682.0
13,75,115282,3.5,361335.0,1885.0,0.0,6000.0,217328.0
13,75,115283,3.5,225100.0,1260.0,324.0,12880.0,162196.0
13,75,115284,5.0,231740.0,1440.0,1152.0,9500.0,213249.0
13,75,115285,5.0,261760.0,3448.0,672.0,23280.0,209283.0
13,75,115286,2.5,419600.0,540.0,0.0,9000.0,246963.0
13,75,115287,4.0,234500.0,1674.0,0.0,9100.0,209148.0
13,75,115288,2.0,126155.0,576.0,0.0,6500.0,84258.0
13,75,115289,1.0,208100.0,1575.0,0.0,28640.0,183262.12
13,75,115290,2.0,273000.0,1656.0,0.0,23200.0,160200.0
13,75,115291,5.0,291000.0,1680.0,720.0,19800.0,230322.0
13,75,115292,5.0,446000.0,1368.0,0.0,25520.0,354894.0
13,75,115293,6.0,350420.0,4935.0,0.0,30600.0,320854.0
13,75,115294,4.0,224440.0,1740.0,780.0,12960.0,167164.0
13,75,115295,6.5,301620.0,3042.0,600.0,18480.0,256071.0
13,75,115296,4.0,163127.0,1126.0,0.0,31000.0,125144.0
13,75,115297,3.0,246090.0,1224.0,0.0,6000.0,155184.0
13,75,115298,5.0,256600.0,1320.0,600.0,12000.0,227890.0
13,75,115299,3.5,328860.0,2700.0,0.0,3000.0,209408.0
13,75,115300,5.0,186500.0,2232.0,216.0,0.0,178356.85
13,75,115301,3.0,307400.0,1020.0,0.0,0.0,196055.0
13,75,115302,4.0,300142.0,2720.0,0.0,0.0,261584.7
13,75,115303,3.0,273000.0,1675.050049,606.0,0.0,189309.05
13,75,115304,4.0,309790.0,2353.0,0.0,18980.0,160719.0
13,75,115305,1.0,230800.0,1825.0,0.0,0.0,170974.0
13,75,115306,3.5,179700.0,1092.0,36.0,1000.0,137083.0
13,75,115307,4.0,211100.0,1956.0,0.0,10140.0,188134.0
13,75,115308,4.0,390300.0,2324.0,0.0,1200.0,213598.0
13,75,115309,4.0,690200.0,1880.0,0.0,0.0,252742.85
13,75,115310,3.0,331220.0,756.0,0.0,0.0,190164.0
13,75,115311,5.0,380000.0,962.0,0.0,0.0,337292.0
13,75,115312,2.0,135850.0,580.0,28.0,0.0,117790.0
13,75,115313,7.0,863936.0,3245.0,0.0,0.0,325316.85
13,75,115314,6.5,689500.0,1310.0,0.0,11960.0,370043.85
13,75,115315,4.0,260780.0,1186.0,0.0,0.0,212342.7
13,75,115316,4.0,187740.0,3314.0,0.0,13200.0,171649.5
13,75,115317,2.0,273300.0,1656.0,0.0,0.0,174751.0
13,75,115318,6.0,310660.0,1664.0,5551.0,17520.0,234916.7
13,75,115319,5.0,338600.0,1508.0,0.0,13700.0,179892.0
13,75,115320,4.0,201740.0,0.0,570.0,0.0,141352.0
13,75,115321,7.0,612120.0,2520.0,0.0,6000.0,311403.5
13,75,115322,5.0,761400.0,3120.0,1560.0,0.0,368893.0
13,75,115323,8.0,429940.0,2540.0,0.0,6000.0,299749.0
13,75,115324,3.0,214920.0,2715.0,930.0,0.0,189946.0
13,75,115325,5.0,224940.0,2828.0,3090.0,0.0,179899.5
13,75,115326,6.0,362850.0,1984.0,0.0,8000.0,341979.9
13,75,115327,1.0,248880.0,0.0,0.0,7000.0,172185.0
13,75,115328,4.0,292960.0,210.0,0.0,8000.0,221354.5
13,75,115329,6.0,273710.0,5396.0,3000.0,0.0,208934.0
13,75,115330,4.0,264389.0,2530.0,0.0,0.0,177985.5
13,75,115331,6.0,329740.0,4220.0,0.0,3400.0,235070.0
13,75,115332,2.0,188500.0,1080.0,0.0,7000.0,132224.0
13,75,115333,4.0,328480.0,4548.0,0.0,0.0,245277.0
13,75,115334,4.0,216080.0,2530.0,0.0,14100.0,163507.0
13,75,115335,3.5,301340.0,3708.0,0.0,6500.0,217632.0
13,75,115336,5.0,352320.0,1828.0,0.0,9100.0,216232.0
13,75,115337,3.0,257080.0,2410.0,0.0,5000.0,170515.0
13,75,115338,6.0,249080.0,3370.0,0.0,18200.0,255297.0
13,75,115339,2.0,241080.0,3706.0,0.0,0.0,189067.0
13,75,115340,5.0,246200.0,1690.0,0.0,7300.0,213460.0
13,75,115341,4.0,229080.0,3534.0,0.0,7800.0,204742.0
13,75,115342,5.5,553950.0,3796.0,0.0,71400.0,502115.75
13,75,115343,8.5,524680.0,4368.0,0.0,34800.0,370252.5
13,75,115344,5.0,221800.0,1092.0,0.0,10000.0,225211.0
13,75,115345,7.0,489143.0,5057.0,0.0,70000.0,405914.65
13,75,115346,3.0,215800.0,4926.0,0.0,6000.0,205432.25
13,75,115347,10.0,802360.0,4512.0,0.0,33400.0,590259.0
13,75,115348,7.0,726288.0,6474.0,2600.0,81400.0,509558.0
13,75,115349,2.0,416160.0,1092.0,0.0,26800.0,273418.5
13,75,115350,4.0,450667.0,3824.0,0.0,18000.0,379789.25
13,75,115351,2.0,272320.0,6656.0,0.0,6000.0,203497.5
13,75,115352,4.0,503000.0,7863.0,2860.0,31000.0,444349.0
13,75,115353,3.5,268940.0,2807.0,0.0,0.0,217465.0
13,75,115354,3.0,343800.0,1716.0,0.0,15000.0,265132.0
13,75,115355,2.0,220100.0,2665.0,0.0,3000.0,198146.5
13,75,115356,8.0,292000.0,832.0,0.0,10000.0,264490.75
13,75,115357,1.0,279130.0,780.0,0.0,46200.0,203707.0
13,75,115358,6.0,280100.0,2730.0,0.0,13000.0,251868.0
13,75,115359,4.0,523890.0,3885.0,0.0,34200.0,318755.0
13,75,115360,7.0,615260.0,1404.0,0.0,18000.0,416945.0
13,75,115361,5.5,221920.0,7120.0,0.0,11000.0,207175.5
13,75,115362,7.0,405880.0,7120.0,0.0,6000.0,318730.0
13,75,115363,7.5,464760.0,4794.0,0.0,29000.0,369516.0
13,75,115364,6.0,378758.0,3913.0,1448.0,19000.0,343505.0
13,75,115365,4.0,522400.0,4586.0,0.0,6000.0,242426.0
13,75,115366,3.0,342200.0,3289.0,0.0,7200.0,191157.0
13,75,115367,1.0,206120.0,2470.0,0.0,0.0,126531.96
13,75,115368,2.5,348331.5,1795.349976,96.0,600.0,217127.46
13,75,115369,3.5,383840.0,5530.0,24.0,7800.0,254048.45
13,75,115370,4.0,237940.0,4214.0,48.0,1850.0,164786.97
13,75,115371,2.5,317600.0,1534.0,0.0,4500.0,164873.35
13,75,115372,4.0,305620.0,4214.0,7568.0,6000.0,252224.3
13,75,115373,1.5,190900.0,4929.0,144.0,40820.0,172943.34
13,75,115374,4.0,366420.0,1385.680054,0.0,20800.0,245282.56
13,75,115375,7.0,438556.25,8742.0,48.0,64480.0,294047.8
13,75,115376,3.0,392620.2,338.0,360.0,12720.0,207405.5
13,75,115377,3.0,244540.0,3504.800049,195.0,13260.0,173826.24
13,75,115378,4.5,378680.0,1014.0,120.0,1500.0,182703.5
13,75,115379,4.5,442215.0,2825.699951,520.0,7800.0,217613.6
13,75,115380,6.0,310600.0,1740.0,1080.0,12000.0,248542.0
13,75,115381,3.0,346140.0,1476.0,432.0,25000.0,256632.0
13,75,115382,4.0,340460.0,2160.0,0.0,39000.0,234867.0
13,75,115383,2.0,287640.0,1404.0,0.0,30480.0,161657.0
13,75,115384,4.0,725000.0,3748.0,600.0,32000.0,548419.0
13,75,115385,6.0,301000.0,1860.0,432.0,24120.0,280550.0
13,75,115386,4.5,412380.0,1116.0,0.0,16500.0,231627.0
13,75,115387,3.0,240000.0,1836.0,0.0,10000.0,163780.0
13,75,115388,5.5,709480.0,2868.0,0.0,40500.0,332288.0
13,75,115389,3.5,242000.0,3484.0,1638.0,6000.0,214829.0
13,75,115390,4.0,297537.0,3480.0,1260.0,17900.0,184276.5
13,75,115391,3.0,230500.0,4440.0,2096.0,5400.0,217803.0
13,75,115392,3.0,293220.0,4719.0,0.0,18600.0,263153.0
13,75,115393,3.0,235945.0,1826.0,2172.0,12000.0,182225.0
13,75,115394,8.0,310500.0,6134.0,364.0,21000.0,265237.0
13,75,115395,4.0,246872.0,2418.0,0.0,20400.0,182158.0
13,75,115396,4.0,216600.0,780.0,0.0,12000.0,170764.0
13,75,115397,4.0,315720.0,4870.0,286.0,7400.0,250679.0
13,75,115398,3.5,329000.0,6430.0,0.0,0.0,207263.85
13,75,115399,4.0,166000.0,0.0,2652.0,6000.0,199747.2
13,75,115400,4.0,386200.0,1628.25,648.0,5100.0,222990.15
13,75,115401,7.0,238960.0,1782.0,540.0,27000.0,217971.0
13,75,115402,2.5,290020.0,0.0,378.0,3000.0,169122.0
13,75,115403,5.0,601533.0,4275.0,0.0,4200.0,252562.0
13,75,115404,4.5,323220.0,6390.399902,0.0,3000.0,247598.4
13,75,115405,3.0,185539.0,1534.0,0.0,9000.0,127664.0
13,75,115406,4.0,212740.0,2340.0,0.0,15540.0,179021.25
13,75,115407,6.5,431120.0,3729.0,0.0,15000.0,235044.5
13,75,115408,4.0,377800.0,3315.0,0.0,22500.0,224057.0
13,75,115409,5.0,501460.0,11804.0,0.0,9000.0,307330.0
13,75,115410,9.0,507510.0,8390.400391,0.0,24200.0,299583.4
13,75,115411,5.0,412090.0,1989.699951,0.0,0.0,286724.2
13,75,115412,2.5,139400.0,1365.0,0.0,300.0,136805.0
13,75,115413,7.0,445000.0,4787.0,0.0,1800.0,297568.5
13,75,115414,12.0,603800.0,4316.0,3042.0,53550.0,561262.0
13,75,115415,3.0,408400.0,3250.0,0.0,5200.0,282915.0
13,75,115416,4.5,228200.0,3990.0,728.0,18100.0,243594.0
13,75,115417,5.0,551420.0,1984.0,390.0,6400.0,363326.0
13,75,115418,2.0,181800.0,364.0,330.0,1500.0,148878.0
13,75,115419,3.0,298000.0,3249.0,0.0,1800.0,276786.0
13,75,115420,4.0,766000.0,5928.0,2860.0,23800.0,666212.87
13,75,115421,4.0,285300.0,1794.0,0.0,7200.0,290069.0
13,75,115422,4.0,275040.0,2400.0,0.0,3600.0,232035.0
13,75,115423,1.5,264589.65,1260.0,0.0,2600.0,214943.25
13,75,115424,4.0,420460.0,5520.0,0.0,12000.0,411721.4
13,75,115425,3.0,341280.0,2400.0,768.0,6100.0,302856.6
13,75,115426,5.0,516320.0,2213.0,0.0,35700.0,433595.35
13,75,115427,6.0,547740.0,2106.0,0.0,32500.0,462314.9
13,75,115428,3.0,368640.0,780.0,0.0,14450.0,338409.5
13,75,115429,2.0,308641.45,1770.0,0.0,10970.0,272034.4
13,75,115430,3.0,281700.0,2028.0,0.0,7100.0,244041.0
13,75,115431,5.0,369680.0,594.0,702.0,7200.0,365373.35
13,75,115432,5.0,305000.0,780.0,520.0,7600.0,279179.0
13,75,115433,5.0,466635.0,6300.0,0.0,65800.0,404639.7
13,75,115434,4.0,635080.0,2416.0,0.0,32000.0,505747.0
13,75,115435,4.0,376000.0,10011.0,0.0,13600.0,273704.44
13,75,115436,6.5,893726.0,2664.0,0.0,39000.0,477387.0
13,75,115437,2.0,273820.0,1807.0,0.0,18600.0,193011.15
13,75,115438,2.5,380200.0,1904.0,0.0,15000.0,352583.93
13,75,115439,5.5,499600.0,4082.0,0.0,11400.0,491580.5
13,75,115440,3.0,164200.0,728.0,0.0,7200.0,152281.0
13,75,115441,6.5,734860.0,1430.0,0.0,100200.0,577306.95
13,75,115442,5.0,507400.0,2340.0,0.0,7000.0,448827.0
13,75,115443,5.0,189915.0,2704.0,0.0,8400.0,182467.0
13,75,115444,1.5,213000.0,2418.0,0.0,13800.0,187545.0
13,75,115445,3.0,395000.0,3978.0,0.0,24000.0,273751.25
13,75,115446,3.0,387120.0,2616.0,1810.0,35000.0,290921.0
13,75,115447,5.5,531076.0,4320.0,0.0,81500.0,455656.0
13,75,115448,8.5,666883.0,1158.0,0.0,45400.0,437478.0
13,75,115449,6.5,639930.0,2353.0,1495.0,30200.0,436656.0
13,75,115450,3.5,419520.0,3150.0,0.0,36400.0,390430.0
13,75,115451,3.5,298880.0,2080.0,0.0,6800.0,218273.0
13,75,115452,11.0,670260.0,4303.0,0.0,54800.0,660271.0
13,75,115453,4.5,429200.0,2488.0,120.0,13500.0,374850.0
13,75,115454,3.5,282340.0,468.0,0.0,3400.0,228999.0
13,75,115455,7.0,562000.0,4450.0,0.0,48000.0,532678.5
13,75,115456,4.0,496760.0,3601.0,0.0,9200.0,374686.0
13,75,115457,7.0,707840.0,3744.0,0.0,24000.0,518846.0
13,75,115458,2.0,228791.0,1274.0,0.0,600.0,199294.0
13,75,115459,6.0,826550.0,2820.0,338.0,71000.0,583218.0
13,75,115460,2.0,270840.0,1260.0,0.0,7800.0,181255.0
13,75,115461,2.0,242600.0,1118.0,0.0,4500.0,186967.0
